date,day,incident,min_delay
2024-08-06,Tuesday,Utilized Off Route,10
2024-08-06,Tuesday,Utilized Off Route,10
2024-08-06,Tuesday,Utilized Off Route,10
2024-08-06,Tuesday,Utilized Off Route,13
2024-08-06,Tuesday,Utilized Off Route,10
2024-08-06,Tuesday,Utilized Off Route,10
2024-08-06,Tuesday,Operations - Operator,20
2024-08-06,Tuesday,Emergency Services,15
2024-08-06,Tuesday,General Delay,10
2024-08-06,Tuesday,Collision - TTC,0
2024-08-06,Tuesday,Diversion,141
2024-08-06,Tuesday,Utilized Off Route,20
2024-08-06,Tuesday,Utilized Off Route,15
2024-08-07,Wednesday,Collision - TTC,5
2024-08-07,Wednesday,Emergency Services,16
2024-08-07,Wednesday,Cleaning - Unsanitary,20
2024-08-07,Wednesday,Operations - Operator,30
2024-08-07,Wednesday,Mechanical,6
2024-08-07,Wednesday,Security,10
2024-08-07,Wednesday,Operations - Operator,6
2024-08-07,Wednesday,Mechanical,6
2024-08-07,Wednesday,Mechanical,7
2024-08-07,Wednesday,Operations - Operator,13
2024-08-07,Wednesday,Mechanical,8
2024-08-07,Wednesday,Road Blocked - NON-TTC Collision,20
2024-08-07,Wednesday,Operations - Operator,8
2024-08-07,Wednesday,Operations - Operator,10
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Mechanical,9
2024-08-07,Wednesday,Operations - Operator,0
2024-08-07,Wednesday,Mechanical,8
2024-08-07,Wednesday,Mechanical,13
2024-08-07,Wednesday,Mechanical,20
2024-08-07,Wednesday,Diversion,0
2024-08-07,Wednesday,Mechanical,12
2024-08-07,Wednesday,Diversion,65
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Diversion,0
2024-08-07,Wednesday,Security,10
2024-08-07,Wednesday,Operations - Operator,16
2024-08-07,Wednesday,Collision - TTC,19
2024-08-07,Wednesday,Cleaning - Unsanitary,25
2024-08-07,Wednesday,Operations - Operator,27
2024-08-07,Wednesday,Vision,30
2024-08-07,Wednesday,Mechanical,6
2024-08-07,Wednesday,Vision,7
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Diversion,820
2024-08-07,Wednesday,Security,18
2024-08-07,Wednesday,Cleaning - Unsanitary,8
2024-08-07,Wednesday,Collision - TTC,15
2024-08-07,Wednesday,Collision - TTC,20
2024-08-07,Wednesday,Collision - TTC,30
2024-08-07,Wednesday,Mechanical,12
2024-08-07,Wednesday,Security,20
2024-08-07,Wednesday,Mechanical,12
2024-08-07,Wednesday,Collision - TTC,25
2024-08-07,Wednesday,Collision - TTC,0
2024-08-07,Wednesday,Collision - TTC,13
2024-08-07,Wednesday,Emergency Services,20
2024-08-07,Wednesday,Investigation,9
2024-08-07,Wednesday,Collision - TTC,8
2024-08-07,Wednesday,Emergency Services,12
2024-08-07,Wednesday,Mechanical,17
2024-08-07,Wednesday,Mechanical,25
2024-08-07,Wednesday,Operations - Operator,26
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Investigation,20
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Mechanical,14
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Collision - TTC,20
2024-08-07,Wednesday,Mechanical,12
2024-08-07,Wednesday,Operations - Operator,20
2024-08-07,Wednesday,Emergency Services,11
2024-08-07,Wednesday,Mechanical,14
2024-08-07,Wednesday,Security,18
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Operations - Operator,7
2024-08-07,Wednesday,Mechanical,6
2024-08-07,Wednesday,Mechanical,3
2024-08-07,Wednesday,Vision,7
2024-08-07,Wednesday,Cleaning - Unsanitary,11
2024-08-07,Wednesday,Security,9
2024-08-07,Wednesday,Investigation,18
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Collision - TTC,12
2024-08-07,Wednesday,Security,15
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,General Delay,12
2024-08-07,Wednesday,Security,10
2024-08-07,Wednesday,Cleaning - Unsanitary,12
2024-08-07,Wednesday,Utilized Off Route,15
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Mechanical,6
2024-08-07,Wednesday,Operations - Operator,20
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Security,11
2024-08-07,Wednesday,Mechanical,9
2024-08-07,Wednesday,Mechanical,12
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Mechanical,11
2024-08-07,Wednesday,Utilized Off Route,16
2024-08-07,Wednesday,Utilized Off Route,16
2024-08-07,Wednesday,Operations - Operator,6
2024-08-07,Wednesday,Collision - TTC,20
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Mechanical,8
2024-08-07,Wednesday,Cleaning - Unsanitary,12
2024-08-07,Wednesday,Cleaning - Unsanitary,10
2024-08-07,Wednesday,Mechanical,15
2024-08-07,Wednesday,Diversion,155
2024-08-07,Wednesday,Cleaning - Unsanitary,7
2024-08-07,Wednesday,Emergency Services,10
2024-08-07,Wednesday,Operations - Operator,9
2024-08-07,Wednesday,Operations - Operator,9
2024-08-07,Wednesday,Emergency Services,7
2024-08-07,Wednesday,Diversion,111
2024-08-07,Wednesday,Mechanical,8
2024-08-07,Wednesday,Mechanical,10
2024-08-07,Wednesday,Mechanical,8
2024-08-07,Wednesday,Operations - Operator,7
2024-08-07,Wednesday,Diversion,122
2024-08-07,Wednesday,Cleaning - Unsanitary,22
2024-08-07,Wednesday,General Delay,8
2024-08-07,Wednesday,Collision - TTC,0
2024-08-07,Wednesday,Cleaning - Unsanitary,20
2024-08-07,Wednesday,Operations - Operator,22
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Emergency Services,0
2024-08-07,Wednesday,Mechanical,12
2024-08-07,Wednesday,Investigation,16
2024-08-07,Wednesday,Security,14
2024-08-07,Wednesday,Collision - TTC,15
2024-08-07,Wednesday,Operations - Operator,10
2024-08-07,Wednesday,Collision - TTC,16
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Operations - Operator,10
2024-08-07,Wednesday,Mechanical,27
2024-08-07,Wednesday,Vision,0
2024-08-07,Wednesday,Mechanical,8
2024-08-07,Wednesday,Mechanical,13
2024-08-07,Wednesday,General Delay,16
2024-08-07,Wednesday,General Delay,0
2024-08-07,Wednesday,Diversion,181
2024-08-07,Wednesday,Diversion,195
2024-08-07,Wednesday,Diversion,69
2024-08-07,Wednesday,Diversion,42
2024-08-07,Wednesday,Mechanical,31
2024-08-07,Wednesday,Security,20
2024-08-07,Wednesday,Security,20
2024-08-07,Wednesday,Security,5
2024-08-07,Wednesday,Collision - TTC,20
2024-08-07,Wednesday,Diversion,33
2024-08-07,Wednesday,Mechanical,3
2024-08-08,Thursday,Operations - Operator,8
2024-08-08,Thursday,Diversion,85
2024-08-08,Thursday,Investigation,17
2024-08-08,Thursday,Operations - Operator,5
2024-08-08,Thursday,Security,0
2024-08-08,Thursday,Operations - Operator,15
2024-08-08,Thursday,Cleaning - Unsanitary,13
2024-08-08,Thursday,Operations - Operator,22
2024-08-08,Thursday,Operations - Operator,28
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Operations - Operator,9
2024-08-08,Thursday,Security,20
2024-08-08,Thursday,Diversion,103
2024-08-08,Thursday,Mechanical,6
2024-08-08,Thursday,Operations - Operator,13
2024-08-08,Thursday,Mechanical,9
2024-08-08,Thursday,Operations - Operator,16
2024-08-08,Thursday,Security,0
2024-08-08,Thursday,Utilized Off Route,20
2024-08-08,Thursday,Security,29
2024-08-08,Thursday,Mechanical,6
2024-08-08,Thursday,Mechanical,12
2024-08-08,Thursday,Security,7
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Utilized Off Route,10
2024-08-08,Thursday,Utilized Off Route,20
2024-08-08,Thursday,Cleaning - Unsanitary,20
2024-08-08,Thursday,Cleaning - Unsanitary,20
2024-08-08,Thursday,Utilized Off Route,8
2024-08-08,Thursday,Vision,25
2024-08-08,Thursday,Mechanical,24
2024-08-08,Thursday,Utilized Off Route,20
2024-08-08,Thursday,Mechanical,20
2024-08-08,Thursday,Operations - Operator,10
2024-08-08,Thursday,Operations - Operator,30
2024-08-08,Thursday,Operations - Operator,15
2024-08-08,Thursday,Mechanical,8
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Mechanical,9
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Mechanical,17
2024-08-08,Thursday,Mechanical,16
2024-08-08,Thursday,Mechanical,23
2024-08-08,Thursday,Mechanical,20
2024-08-08,Thursday,Collision - TTC,18
2024-08-08,Thursday,Mechanical,6
2024-08-08,Thursday,Security,0
2024-08-08,Thursday,Operations - Operator,23
2024-08-08,Thursday,Mechanical,28
2024-08-08,Thursday,Mechanical,12
2024-08-08,Thursday,Collision - TTC,15
2024-08-08,Thursday,Diversion,78
2024-08-08,Thursday,Mechanical,11
2024-08-08,Thursday,Emergency Services,12
2024-08-08,Thursday,Collision - TTC,12
2024-08-08,Thursday,Investigation,0
2024-08-08,Thursday,Emergency Services,13
2024-08-08,Thursday,Operations - Operator,9
2024-08-08,Thursday,Collision - TTC,0
2024-08-08,Thursday,Collision - TTC,20
2024-08-08,Thursday,Operations - Operator,0
2024-08-08,Thursday,Operations - Operator,8
2024-08-08,Thursday,Security,11
2024-08-08,Thursday,Vision,20
2024-08-08,Thursday,Utilized Off Route,27
2024-08-08,Thursday,Operations - Operator,10
2024-08-08,Thursday,Operations - Operator,15
2024-08-08,Thursday,General Delay,19
2024-08-08,Thursday,Collision - TTC,20
2024-08-08,Thursday,Operations - Operator,14
2024-08-08,Thursday,Operations - Operator,23
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Security,0
2024-08-08,Thursday,Operations - Operator,12
2024-08-08,Thursday,Collision - TTC,0
2024-08-08,Thursday,Mechanical,0
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,Mechanical,18
2024-08-08,Thursday,Collision - TTC,20
2024-08-08,Thursday,Collision - TTC,10
2024-08-08,Thursday,Utilized Off Route,14
2024-08-08,Thursday,Operations - Operator,12
2024-08-08,Thursday,Collision - TTC,25
2024-08-08,Thursday,Operations - Operator,10
2024-08-08,Thursday,Mechanical,7
2024-08-08,Thursday,Operations - Operator,20
2024-08-08,Thursday,Operations - Operator,8
2024-08-08,Thursday,Utilized Off Route,8
2024-08-08,Thursday,Utilized Off Route,8
2024-08-08,Thursday,Mechanical,11
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Collision - TTC,30
2024-08-08,Thursday,Collision - TTC,22
2024-08-08,Thursday,Mechanical,17
2024-08-08,Thursday,Operations - Operator,18
2024-08-08,Thursday,Operations - Operator,18
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Mechanical,6
2024-08-08,Thursday,Mechanical,16
2024-08-08,Thursday,Emergency Services,10
2024-08-08,Thursday,Collision - TTC,10
2024-08-08,Thursday,Diversion,0
2024-08-08,Thursday,Investigation,10
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Operations - Operator,8
2024-08-08,Thursday,Diversion,276
2024-08-08,Thursday,Vision,20
2024-08-08,Thursday,Operations - Operator,31
2024-08-08,Thursday,Vision,10
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,Mechanical,6
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,Collision - TTC,12
2024-08-08,Thursday,Collision - TTC,20
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,Vision,15
2024-08-08,Thursday,Collision - TTC,12
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,Mechanical,9
2024-08-08,Thursday,Mechanical,9
2024-08-08,Thursday,Operations - Operator,12
2024-08-08,Thursday,Operations - Operator,6
2024-08-08,Thursday,Mechanical,22
2024-08-08,Thursday,Emergency Services,20
2024-08-08,Thursday,Collision - TTC,10
2024-08-08,Thursday,Mechanical,10
2024-08-08,Thursday,Diversion,54
2024-08-08,Thursday,Mechanical,17
2024-08-08,Thursday,Mechanical,12
2024-08-08,Thursday,Diversion,31
2024-08-08,Thursday,Security,17
2024-08-08,Thursday,Cleaning - Unsanitary,12
2024-08-08,Thursday,Emergency Services,0
2024-08-08,Thursday,Vision,18
2024-08-08,Thursday,Collision - TTC,14
2024-08-08,Thursday,Diversion,0
2024-08-08,Thursday,Security,0
2024-08-08,Thursday,Operations - Operator,10
2024-08-08,Thursday,Collision - TTC,7
2024-08-08,Thursday,Security,30
2024-08-08,Thursday,Emergency Services,30
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,Security,7
2024-08-08,Thursday,Diversion,294
2024-08-08,Thursday,Operations - Operator,8
2024-08-08,Thursday,Diversion,294
2024-08-08,Thursday,Security,12
2024-08-08,Thursday,Operations - Operator,30
2024-08-08,Thursday,Security,24
2024-08-08,Thursday,Vision,15
2024-08-08,Thursday,Mechanical,12
2024-08-08,Thursday,General Delay,30
2024-08-08,Thursday,Diversion,70
2024-08-08,Thursday,Collision - TTC,3
2024-08-08,Thursday,Emergency Services,15
2024-08-08,Thursday,Mechanical,20
2024-08-08,Thursday,Security,0
2024-08-08,Thursday,Security,0
2024-08-08,Thursday,Mechanical,0
2024-08-08,Thursday,General Delay,0
2024-08-08,Thursday,Security,25
2024-08-08,Thursday,Security,22
2024-08-08,Thursday,Security,20
2024-08-08,Thursday,Security,30
2024-08-08,Thursday,Security,0
2024-08-09,Friday,Security,25
2024-08-09,Friday,Emergency Services,32
2024-08-09,Friday,Mechanical,5
2024-08-09,Friday,Mechanical,17
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Mechanical,30
2024-08-09,Friday,Security,30
2024-08-09,Friday,Mechanical,30
2024-08-09,Friday,Mechanical,6
2024-08-09,Friday,Vision,10
2024-08-09,Friday,Diversion,0
2024-08-09,Friday,Operations - Operator,15
2024-08-09,Friday,Vision,12
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Operations - Operator,10
2024-08-09,Friday,Operations - Operator,11
2024-08-09,Friday,Security,0
2024-08-09,Friday,Mechanical,6
2024-08-09,Friday,Mechanical,16
2024-08-09,Friday,Security,0
2024-08-09,Friday,Vision,10
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Utilized Off Route,22
2024-08-09,Friday,Mechanical,6
2024-08-09,Friday,Mechanical,6
2024-08-09,Friday,Vision,10
2024-08-09,Friday,Utilized Off Route,25
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Mechanical,18
2024-08-09,Friday,Mechanical,18
2024-08-09,Friday,Operations - Operator,15
2024-08-09,Friday,Mechanical,16
2024-08-09,Friday,Operations - Operator,15
2024-08-09,Friday,Mechanical,20
2024-08-09,Friday,Vision,10
2024-08-09,Friday,Emergency Services,10
2024-08-09,Friday,Emergency Services,30
2024-08-09,Friday,Mechanical,16
2024-08-09,Friday,Cleaning - Unsanitary,12
2024-08-09,Friday,Mechanical,9
2024-08-09,Friday,Mechanical,6
2024-08-09,Friday,Operations - Operator,10
2024-08-09,Friday,Mechanical,11
2024-08-09,Friday,Cleaning - Unsanitary,20
2024-08-09,Friday,Operations - Operator,9
2024-08-09,Friday,Mechanical,15
2024-08-09,Friday,Mechanical,7
2024-08-09,Friday,Collision - TTC,8
2024-08-09,Friday,Vision,30
2024-08-09,Friday,Mechanical,15
2024-08-09,Friday,Collision - TTC,10
2024-08-09,Friday,Security,12
2024-08-09,Friday,Diversion,70
2024-08-09,Friday,Road Blocked - NON-TTC Collision,50
2024-08-09,Friday,Collision - TTC,0
2024-08-09,Friday,Mechanical,12
2024-08-09,Friday,Mechanical,19
2024-08-09,Friday,Vision,10
2024-08-09,Friday,Mechanical,12
2024-08-09,Friday,Mechanical,20
2024-08-09,Friday,Mechanical,12
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Security,10
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Road Blocked - NON-TTC Collision,35
2024-08-09,Friday,Emergency Services,24
2024-08-09,Friday,Mechanical,9
2024-08-09,Friday,Operations - Operator,0
2024-08-09,Friday,Mechanical,20
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Operations - Operator,15
2024-08-09,Friday,Operations - Operator,12
2024-08-09,Friday,Investigation,15
2024-08-09,Friday,Emergency Services,10
2024-08-09,Friday,Mechanical,19
2024-08-09,Friday,Mechanical,7
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Emergency Services,10
2024-08-09,Friday,Mechanical,30
2024-08-09,Friday,Investigation,8
2024-08-09,Friday,Security,28
2024-08-09,Friday,Utilized Off Route,10
2024-08-09,Friday,Mechanical,17
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Mechanical,15
2024-08-09,Friday,Security,20
2024-08-09,Friday,Utilized Off Route,10
2024-08-09,Friday,Utilized Off Route,18
2024-08-09,Friday,Mechanical,30
2024-08-09,Friday,Mechanical,30
2024-08-09,Friday,Collision - TTC,9
2024-08-09,Friday,Investigation,12
2024-08-09,Friday,Mechanical,15
2024-08-09,Friday,Mechanical,12
2024-08-09,Friday,Mechanical,11
2024-08-09,Friday,Emergency Services,0
2024-08-09,Friday,Security,8
2024-08-09,Friday,Security,10
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Emergency Services,20
2024-08-09,Friday,Mechanical,17
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Mechanical,20
2024-08-09,Friday,Mechanical,16
2024-08-09,Friday,Operations - Operator,30
2024-08-09,Friday,Mechanical,20
2024-08-09,Friday,Mechanical,13
2024-08-09,Friday,Mechanical,15
2024-08-09,Friday,Mechanical,12
2024-08-09,Friday,Vision,11
2024-08-09,Friday,Utilized Off Route,16
2024-08-09,Friday,Utilized Off Route,17
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Diversion,49
2024-08-09,Friday,Mechanical,11
2024-08-09,Friday,General Delay,18
2024-08-09,Friday,Mechanical,6
2024-08-09,Friday,Mechanical,12
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Collision - TTC,8
2024-08-09,Friday,Collision - TTC,11
2024-08-09,Friday,Emergency Services,11
2024-08-09,Friday,Security,12
2024-08-09,Friday,General Delay,14
2024-08-09,Friday,Operations - Operator,10
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Vision,8
2024-08-09,Friday,Mechanical,14
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Mechanical,14
2024-08-09,Friday,Security,22
2024-08-09,Friday,Mechanical,12
2024-08-09,Friday,General Delay,0
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Cleaning - Unsanitary,10
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Cleaning - Unsanitary,10
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Operations - Operator,10
2024-08-09,Friday,Mechanical,9
2024-08-09,Friday,Mechanical,15
2024-08-09,Friday,General Delay,0
2024-08-09,Friday,Vision,15
2024-08-09,Friday,Mechanical,6
2024-08-09,Friday,Emergency Services,12
2024-08-09,Friday,Mechanical,9
2024-08-09,Friday,Mechanical,9
2024-08-09,Friday,Mechanical,30
2024-08-09,Friday,Operations - Operator,10
2024-08-09,Friday,Mechanical,17
2024-08-09,Friday,Mechanical,16
2024-08-09,Friday,Mechanical,7
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Operations - Operator,12
2024-08-09,Friday,Utilized Off Route,22
2024-08-09,Friday,Utilized Off Route,0
2024-08-09,Friday,Collision - TTC,11
2024-08-09,Friday,Operations - Operator,18
2024-08-09,Friday,Operations - Operator,9
2024-08-09,Friday,Vision,6
2024-08-09,Friday,Investigation,6
2024-08-09,Friday,Diversion,47
2024-08-09,Friday,Collision - TTC,22
2024-08-09,Friday,Cleaning - Unsanitary,16
2024-08-09,Friday,Collision - TTC,0
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Collision - TTC,6
2024-08-09,Friday,Diversion,444
2024-08-09,Friday,Cleaning - Unsanitary,8
2024-08-09,Friday,Mechanical,9
2024-08-09,Friday,General Delay,0
2024-08-09,Friday,Collision - TTC,22
2024-08-09,Friday,Security,8
2024-08-09,Friday,Vision,18
2024-08-09,Friday,Cleaning - Unsanitary,8
2024-08-09,Friday,Mechanical,14
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Vision,12
2024-08-09,Friday,Mechanical,0
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Diversion,310
2024-08-09,Friday,Operations - Operator,8
2024-08-09,Friday,Emergency Services,8
2024-08-09,Friday,Mechanical,8
2024-08-09,Friday,Investigation,0
2024-08-09,Friday,Mechanical,15
2024-08-09,Friday,Mechanical,18
2024-08-09,Friday,Operations - Operator,16
2024-08-09,Friday,Vision,12
2024-08-09,Friday,Utilized Off Route,23
2024-08-09,Friday,Utilized Off Route,10
2024-08-09,Friday,Utilized Off Route,25
2024-08-09,Friday,Utilized Off Route,21
2024-08-09,Friday,Mechanical,14
2024-08-09,Friday,Emergency Services,10
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Mechanical,22
2024-08-09,Friday,General Delay,0
2024-08-09,Friday,Mechanical,22
2024-08-09,Friday,Cleaning - Unsanitary,10
2024-08-09,Friday,Emergency Services,24
2024-08-09,Friday,Operations - Operator,20
2024-08-09,Friday,Emergency Services,30
2024-08-09,Friday,General Delay,0
2024-08-09,Friday,Utilized Off Route,20
2024-08-09,Friday,Emergency Services,10
2024-08-09,Friday,Diversion,42
2024-08-09,Friday,Mechanical,20
2024-08-09,Friday,Mechanical,24
2024-08-09,Friday,Utilized Off Route,10
2024-08-09,Friday,Mechanical,10
2024-08-09,Friday,Collision - TTC,16
2024-08-09,Friday,Security,0
2024-08-09,Friday,Mechanical,17
2024-08-09,Friday,Security,15
2024-08-09,Friday,Diversion,102
2024-08-09,Friday,Diversion,65
2024-08-09,Friday,Diversion,85
2024-08-10,Saturday,Security,20
2024-08-10,Saturday,Cleaning - Unsanitary,12
2024-08-10,Saturday,General Delay,0
2024-08-10,Saturday,Cleaning - Unsanitary,20
2024-08-10,Saturday,Investigation,30
2024-08-10,Saturday,Security,0
2024-08-10,Saturday,Emergency Services,30
2024-08-10,Saturday,Operations - Operator,30
2024-08-10,Saturday,Cleaning - Unsanitary,30
2024-08-10,Saturday,Security,0
2024-08-10,Saturday,Vision,7
2024-08-10,Saturday,Security,0
2024-08-10,Saturday,Mechanical,20
2024-08-10,Saturday,Emergency Services,0
2024-08-10,Saturday,Mechanical,36
2024-08-10,Saturday,Mechanical,11
2024-08-10,Saturday,Security,0
2024-08-10,Saturday,Cleaning - Unsanitary,12
2024-08-10,Saturday,Collision - TTC,0
2024-08-10,Saturday,Diversion,114
2024-08-10,Saturday,Collision - TTC,9
2024-08-10,Saturday,Vision,11
2024-08-10,Saturday,Security,15
2024-08-10,Saturday,Cleaning - Unsanitary,8
2024-08-10,Saturday,Operations - Operator,40
2024-08-10,Saturday,Mechanical,7
2024-08-10,Saturday,Security,27
2024-08-10,Saturday,Diversion,0
2024-08-10,Saturday,Mechanical,10
2024-08-10,Saturday,Mechanical,14
2024-08-10,Saturday,Emergency Services,26
2024-08-10,Saturday,Security,30
2024-08-10,Saturday,Mechanical,12
2024-08-10,Saturday,Mechanical,7
2024-08-10,Saturday,Mechanical,11
2024-08-10,Saturday,Mechanical,8
2024-08-10,Saturday,Diversion,37
2024-08-10,Saturday,Emergency Services,10
2024-08-10,Saturday,Investigation,15
2024-08-10,Saturday,Mechanical,15
2024-08-10,Saturday,Vision,9
2024-08-10,Saturday,Vision,9
2024-08-10,Saturday,Mechanical,10
2024-08-10,Saturday,Emergency Services,0
2024-08-10,Saturday,General Delay,0
2024-08-10,Saturday,Mechanical,12
2024-08-10,Saturday,Mechanical,30
2024-08-10,Saturday,Mechanical,20
2024-08-10,Saturday,Security,18
2024-08-10,Saturday,Diversion,25
2024-08-10,Saturday,Mechanical,8
2024-08-10,Saturday,Mechanical,7
2024-08-10,Saturday,Operations - Operator,0
2024-08-10,Saturday,Mechanical,15
2024-08-10,Saturday,Mechanical,5
2024-08-10,Saturday,Mechanical,12
2024-08-10,Saturday,Collision - TTC,6
2024-08-10,Saturday,Security,0
2024-08-10,Saturday,Mechanical,7
2024-08-10,Saturday,Mechanical,5
2024-08-10,Saturday,General Delay,0
2024-08-10,Saturday,Operations - Operator,9
2024-08-10,Saturday,Operations - Operator,9
2024-08-10,Saturday,Mechanical,12
2024-08-10,Saturday,Mechanical,7
2024-08-10,Saturday,Operations - Operator,8
2024-08-10,Saturday,Collision - TTC,17
2024-08-10,Saturday,Emergency Services,0
2024-08-10,Saturday,Road Blocked - NON-TTC Collision,16
2024-08-10,Saturday,General Delay,25
2024-08-10,Saturday,Operations - Operator,18
2024-08-10,Saturday,Mechanical,10
2024-08-10,Saturday,Cleaning - Unsanitary,8
2024-08-10,Saturday,Cleaning - Unsanitary,8
2024-08-10,Saturday,Investigation,25
2024-08-10,Saturday,Diversion,29
2024-08-10,Saturday,Mechanical,15
2024-08-10,Saturday,Mechanical,6
2024-08-10,Saturday,Operations - Operator,7
2024-08-10,Saturday,Emergency Services,7
2024-08-10,Saturday,Diversion,96
2024-08-10,Saturday,Mechanical,8
2024-08-10,Saturday,Mechanical,12
2024-08-10,Saturday,General Delay,0
2024-08-10,Saturday,Operations - Operator,5
2024-08-10,Saturday,Operations - Operator,12
2024-08-10,Saturday,Operations - Operator,20
2024-08-10,Saturday,Collision - TTC,10
2024-08-10,Saturday,Diversion,130
2024-08-10,Saturday,Mechanical,15
2024-08-10,Saturday,Operations - Operator,15
2024-08-10,Saturday,Security,17
2024-08-10,Saturday,Collision - TTC,12
2024-08-10,Saturday,Mechanical,6
2024-08-10,Saturday,Emergency Services,10
2024-08-10,Saturday,Collision - TTC,5
2024-08-10,Saturday,Vision,5
2024-08-10,Saturday,Operations - Operator,14
2024-08-10,Saturday,Collision - TTC,4
2024-08-10,Saturday,Cleaning - Unsanitary,12
2024-08-10,Saturday,Mechanical,8
2024-08-10,Saturday,Collision - TTC,0
2024-08-10,Saturday,Operations - Operator,17
2024-08-10,Saturday,Collision - TTC,19
2024-08-10,Saturday,Operations - Operator,9
2024-08-10,Saturday,Cleaning - Unsanitary,16
2024-08-10,Saturday,Mechanical,22
2024-08-10,Saturday,Mechanical,18
2024-08-10,Saturday,Security,5
2024-08-10,Saturday,Vision,5
2024-08-10,Saturday,Collision - TTC,20
2024-08-10,Saturday,Utilized Off Route,14
2024-08-10,Saturday,Mechanical,12
2024-08-10,Saturday,Investigation,22
2024-08-10,Saturday,Operations - Operator,30
2024-08-10,Saturday,Operations - Operator,8
2024-08-10,Saturday,Mechanical,30
2024-08-10,Saturday,Mechanical,12
2024-08-10,Saturday,Security,30
2024-08-10,Saturday,Operations - Operator,30
2024-08-10,Saturday,Utilized Off Route,17
2024-08-10,Saturday,General Delay,5
2024-08-10,Saturday,General Delay,24
2024-08-10,Saturday,General Delay,20
2024-08-10,Saturday,General Delay,0
2024-08-10,Saturday,Emergency Services,15
2024-08-10,Saturday,Security,15
2024-08-10,Saturday,Mechanical,20
2024-08-10,Saturday,Mechanical,15
2024-08-10,Saturday,Mechanical,20
2024-08-10,Saturday,General Delay,20
2024-08-10,Saturday,Collision - TTC,30
2024-08-10,Saturday,Security,15
2024-08-10,Saturday,General Delay,0
2024-08-10,Saturday,Mechanical,10
